Date,Time,CCNY_O3,CCNY_PM2.5,CCNY_CO,PS 19_PM2.5,Queens College_CO,Queens College_SO2,Queens College_O3,Queens College_NO,Queens College_NO2,Queens College_Nox,Queens College_PM2.5,Queens College_Temp
6/1/2019,3:00:00,0.016,14,276.67,11.3,371.79,0.1,0.013,0.397,19.226,19.625,15,65
6/1/2019,4:00:00,0.023,9.6,281.16,11.8,285.54,0.1,0.017,0.453,12.593,13.047,11.7,63.9
6/1/2019,5:00:00,0.019,11.5,315.17,9.5,274.26,0.1,0.018,1.098,11.256,12.354,9.1,63.6
6/1/2019,6:00:00,0.019,9.4,318.08,8.6,232.45,0.1,0.026,1.187,8.008,9.197,8.1,65.1
6/1/2019,7:00:00,0.019,12.3,313.48,11.3,233.47,0.1,0.029,1.994,8.781,10.78,8.2,67.8
6/1/2019,8:00:00,0.028,7.5,282.71,8.3,245.82,0.2,0.03,3.112,10.885,13.999,8.5,70.5
6/1/2019,9:00:00,0.026,8.4,334.02,12.3,252.51,0.2,0.036,2.719,9.166,11.886,8.7,73.7
6/1/2019,10:00:00,0.033,12.4,340.86,8,266.52,0.1,0.041,2.11,8.31,10.419,6.5,74.8
6/1/2019,11:00:00,0.04,11.2,334.64,11.7,287.49,0.3,0.043,2.373,10.259,12.634,7.5,74.5
6/1/2019,12:00:00,0.045,10.8,362.63,12.1,309.67,0.3,0.049,2.747,12.689,15.435,9,78.8
6/1/2019,13:00:00,0.05,11.5,380.75,11.9,305.74,0.4,0.057,2.175,13,15.177,10.9,80.4
6/1/2019,14:00:00,0.052,13.3,394.34,11.6,238.83,0.3,0.056,1.331,9.049,10.38,8.2,77.4
6/1/2019,15:00:00,0.061,11.6,287.69,9.1,207.11,0.1,0.06,0.514,5.311,5.826,9.8,75.8
6/1/2019,16:00:00,0.06,9,295.82,15.2,229.08,0.3,0.055,0.894,9.563,10.459,9.2,74.3
6/1/2019,17:00:00,0.052,12.4,311.47,15.3,264.83,0.7,0.049,0.933,16.359,17.293,12.4,70.5
6/1/2019,18:00:00,0.056,12.3,311.36,15,275.11,0.8,0.048,0.486,19.201,19.688,12.4,68.8
6/1/2019,19:00:00,0.053,13.2,314.07,16.1,333.94,1.2,0.026,0.22,34.334,34.553,15.2,67.4
6/1/2019,20:00:00,0.041,15.2,310.31,12.5,262.76,0.8,0.037,0.043,20.167,20.211,15.4,66.6
6/1/2019,21:00:00,0.035,12.2,328.46,11,201.9,0.3,0.038,0.05,17.839,17.893,9.5,66.7
6/1/2019,22:00:00,0.03,16,377.2,8.5,209.63,0.1,0.041,0.03,13.893,13.924,9.5,67
6/1/2019,23:00:00,0.03,12.9,367.48,9.4,237.08,0.1,0.035,0.042,16.559,16.599,10.4,66.8
6/2/2019,0:00:00,0.028,10.1,383.25,10,250.87,0.3,0.028,0.043,21.139,21.19,9.9,66.4
6/2/2019,1:00:00,0.027,10.7,343.99,11,214.81,0.1,0.036,0.033,9.319,9.357,13.9,64.9
6/2/2019,2:00:00,0.022,10.3,335.59,9.1,225.79,0,0.034,0.026,8.755,8.781,14.7,64.2
6/2/2019,3:00:00,0.014,13.1,346.91,11,216.5,0,0.034,0.027,8.168,8.195,13.4,64
6/2/2019,4:00:00,0.015,12.1,350.11,9.9,190.06,0,0.036,0.045,6.533,6.581,15.3,63.4
6/2/2019,5:00:00,0.017,11.5,368.79,9.1,201.54,0,0.035,0.195,6.473,6.669,17.6,63.1
6/2/2019,6:00:00,0.02,11.7,351.13,9.6,230.89,0,0.032,0.644,8.487,9.131,18.2,64.1
6/2/2019,7:00:00,0.02,12.6,338.64,11.7,280.04,0,0.03,2.267,10.866,13.135,19.7,66.1
6/2/2019,8:00:00,0.022,13.5,410.39,9.4,347.13,0.1,0.03,5.412,15.365,20.775,20.5,71.7
6/2/2019,9:00:00,0.041,9.5,281.69,6.8,347.53,0.5,0.037,5.882,19.403,25.288,17.5,74.7
6/2/2019,10:00:00,0.052,6.8,210.26,5.7,227.3,0.3,0.056,1.671,9.11,10.782,13.7,76.6
6/2/2019,11:00:00,0.058,7.9,201.46,8.8,192.23,0.2,0.067,0.585,5.847,6.432,9.5,78.4
6/2/2019,12:00:00,0.06,7.9,193.29,9.2,196.81,0.1,0.07,0.376,5.289,5.665,9,80.1
6/2/2019,13:00:00,0.062,7.7,200.52,7.2,231.77,0.1,0.065,0.526,5.443,5.968,7.8,79.3
6/2/2019,14:00:00,0.062,8.5,209.71,10.2,224.82,0.1,0.065,0.577,5.511,6.089,10.7,78.4
6/2/2019,15:00:00,0.056,9.2,221.93,10.7,225.19,0.1,0.065,0.56,5.947,6.509,10.6,77.5
6/2/2019,16:00:00,0.053,12,232.82,18.3,240.92,0.1,0.059,0.289,7.45,7.741,12.3,74.4
6/2/2019,17:00:00,0.054,11,226.28,16,293.81,0,0.052,0.64,8.798,9.433,13.7,70.2
6/2/2019,18:00:00,0.046,14.6,272.1,16.5,341.17,0,0.045,0.548,14.647,15.194,9.8,71.3
6/2/2019,19:00:00,0.039,14.1,284.56,17.8,376.39,0.2,0.042,0.143,15.621,15.763,10.2,72
6/2/2019,20:00:00,0.037,14.2,266.03,23.2,438.22,0.1,0.037,0.057,16.995,17.052,17,73.2
6/2/2019,21:00:00,0.041,5.5,220.07,8.7,271.9,0,0.046,0.031,9.168,9.198,12.2,65.4
6/2/2019,22:00:00,0.04,5,174.23,-0.7,249.59,0.1,0.039,0.034,8.707,8.741,6.2,64.9
6/2/2019,23:00:00,0.029,3.2,225.04,-2.2,216.64,0.1,0.036,0.033,8.161,8.195,6.7,64.8
6/3/2019,0:00:00,0.021,1.5,259.29,1.5,175.5,0,0.033,0.04,9.199,9.237,5.9,64.6
6/3/2019,1:00:00,0.029,4.7,233.24,1.6,161.32,0,0.028,0.077,13.05,13.128,4.8,63.5
6/3/2019,2:00:00,0.033,4.7,161.27,4.1,160.63,0,0.031,0.053,7.109,7.162,5.4,61.9
6/3/2019,3:00:00,0.03,5.5,167.9,4.3,157.13,0.1,0.029,0.135,8.515,8.651,5.9,61
6/3/2019,4:00:00,0.026,6.3,181.65,4.6,173.47,0,0.025,0.376,12.184,12.561,6.3,60.1
6/3/2019,5:00:00,0.023,6,212.6,5,221.6,0.5,0.02,3.281,17.715,20.997,5.9,60.6
6/3/2019,6:00:00,0.022,4.2,234.43,1.5,200.71,1.3,0.022,5.842,16.673,22.519,6,61.8
6/3/2019,7:00:00,0.027,4,209.48,-0.1,193.54,0.6,0.026,4.998,13.003,18.005,4.5,62.9
6/3/2019,8:00:00,0.03,3.9,198.08,2.7,181.45,0.3,0.028,4.696,10.836,15.534,5,65
6/3/2019,9:00:00,0.033,3.2,169.17,1,166.08,0.2,0.032,3.721,9.026,12.748,5.3,66.5
6/3/2019,10:00:00,0.036,2.3,160.19,2.8,146.29,0.1,0.037,1.8,5.714,7.512,4.8,67.3
6/3/2019,11:00:00,0.037,,165.79,2.3,144.16,0.1,0.038,,,,4.8,67
6/3/2019,12:00:00,0.039,,156.24,-0.4,141.96,0.1,0.04,,,,2.7,67.3
6/3/2019,13:00:00,0.04,0.1,165.07,-2.3,125.72,0.1,0.043,,,,-0.5,68.5
6/3/2019,14:00:00,0.037,0.4,185.59,-2.3,126.82,0,0.042,,,,-0.1,69.6
6/3/2019,15:00:00,0.038,,161.59,-2,111.27,0,0.04,,,,1.7,69.5
6/3/2019,16:00:00,0.036,2.2,162.55,1.4,111.6,0,0.038,,,,1.2,69
6/3/2019,17:00:00,0.033,1.2,193.11,1.4,122.33,0,0.035,0.908,4.598,5.506,1.3,68.6
6/3/2019,18:00:00,0.033,6.3,165.37,3.9,125.06,0.1,0.032,0.506,5.532,6.035,3,67.5
6/3/2019,19:00:00,0.029,5.7,199.12,5.1,140.58,0.1,0.029,0.199,8.292,8.49,0.6,65.9
6/3/2019,20:00:00,0.026,2.8,207.94,3,147.74,0.1,0.027,0.212,9.264,9.474,1.3,64.7
6/3/2019,21:00:00,0.025,2.8,197.88,2.5,205.2,0.8,0.022,0.219,13.985,14.201,1.1,63.4
6/3/2019,22:00:00,0.018,3.6,252.9,1.8,235.23,2.8,0.015,0.391,20.414,20.807,1.8,62.2
6/3/2019,23:00:00,0.021,2.1,177.58,0.8,218,0.6,0.018,0.309,16.748,17.063,3.2,61.4
6/4/2019,0:00:00,0.022,1.4,166.48,1.5,170.1,0.3,0.026,0.116,11.919,12.036,1.2,60.5
6/4/2019,1:00:00,0.023,2.8,158.92,2.8,168.83,3.5,0.026,0.064,13.025,13.092,0.4,59.7
6/4/2019,2:00:00,0.018,2,214.1,1.5,134.66,0.1,0.027,0.058,10.801,10.857,1.3,58.7
6/4/2019,3:00:00,0.025,3.2,156.31,1.4,146.66,0.1,0.021,0.165,15.313,15.478,3.4,57.4
6/4/2019,4:00:00,0.016,3.9,179.3,2.9,170.11,0.2,0.017,1.097,19.615,20.706,1,56.7
6/4/2019,5:00:00,0.013,5.1,244.61,2.9,202.24,0.4,0.017,4.445,19.478,23.928,0.6,57.1
6/4/2019,6:00:00,0.019,4.2,250.85,5.6,171.61,0.5,0.022,5.275,13.071,18.341,4,58.2
6/4/2019,7:00:00,0.024,5.1,173.53,1.2,161.04,0.5,0.025,5.372,10.158,15.535,1.6,59.3
6/4/2019,8:00:00,0.026,3.3,174.84,1.3,153.47,0.3,0.027,4.525,8.185,12.714,3.2,60.7
6/4/2019,9:00:00,0.029,0.7,154.38,0.2,132.96,0.1,,2.512,5.121,7.633,1.8,61.7
6/4/2019,10:00:00,0.033,1.4,156.2,,,0.1,0.033,3.615,6.136,9.739,0.9,63.7
6/4/2019,11:00:00,0.035,,142.31,,,0.1,0.038,1.697,4.784,6.483,0.9,65.6
6/4/2019,12:00:00,0.038,,149.42,,131.24,0.1,0.04,2.849,6.06,8.921,0,67
6/4/2019,13:00:00,0.04,0.9,153.64,,130.08,0.2,0.043,1.701,5.791,7.492,1.8,68.1
6/4/2019,14:00:00,0.043,5.8,149.47,12.9,135.02,0.2,0.046,1.523,6.009,7.531,1.9,69.5
6/4/2019,15:00:00,0.044,0.7,155.58,9.6,152.78,,0.048,1.114,5.22,6.335,2.8,67.9
6/4/2019,16:00:00,0.044,1.8,156.38,8.4,135.53,,0.05,0.672,4.117,4.79,5.1,67.3
6/4/2019,17:00:00,0.044,1.5,160.91,12.7,147.23,0.1,0.047,0.766,6.502,7.266,4.1,67.1
6/4/2019,18:00:00,0.044,2.2,161.26,12.9,177.69,0.2,0.043,0.529,10.369,10.898,5.1,68.1
6/4/2019,19:00:00,0.042,2.8,172.71,15.4,171.33,0.2,0.044,0.074,9.29,9.363,5.1,69.4
6/4/2019,20:00:00,0.037,9.3,200.27,11.2,185.95,0.2,0.043,0.074,9.84,9.914,5.4,68.7
6/4/2019,21:00:00,0.035,6,200.78,8.4,211.8,0.3,0.041,0.05,11.969,12.018,6.1,67.7
6/4/2019,22:00:00,0.036,5,199.68,7.1,186.32,0.3,0.042,0.06,9.591,9.653,3.9,67
6/4/2019,23:00:00,0.039,4.3,177.17,4.1,176.65,0.3,0.043,0.052,9.828,9.885,4.8,66.8
6/5/2019,0:00:00,0.047,4.4,156.75,3,161.3,0.2,0.044,0.047,8.329,8.377,3.3,65.3
6/5/2019,1:00:00,0.045,6.7,143.72,5.8,147.8,0.2,0.044,0.037,6.586,6.623,3.2,64.3
6/5/2019,2:00:00,0.04,5.8,150.46,3.7,156.68,0.2,0.042,0.057,7.393,7.449,2,65
6/5/2019,3:00:00,0.033,6.2,172.14,5.5,157.24,0.2,0.041,0.041,5.859,5.9,4.7,65.3
6/5/2019,4:00:00,0.028,7.5,161.04,7.4,163.86,0.8,0.039,0.511,6.719,7.231,5.5,65.1
6/5/2019,5:00:00,0.021,9,182.42,7.2,196.17,0.3,0.035,0.363,9.699,10.062,5.3,65.5
6/5/2019,6:00:00,0.016,8.4,234.35,7,237.39,0.4,0.029,1.333,15.367,16.705,3.4,66.3
6/5/2019,7:00:00,0.015,9.1,259.3,7.6,257.41,0.4,0.027,2.917,17.354,20.275,6.9,67.2
6/5/2019,8:00:00,0.018,7.7,235.32,7.8,244.2,0.4,0.031,3.252,14.544,17.797,7.4,68.4
6/5/2019,9:00:00,0.019,9.3,246.48,8.6,226.58,0.3,0.034,2.549,12.846,15.393,8.2,69.3
6/5/2019,10:00:00,0.029,10.2,240.3,7.9,217.98,0.4,0.043,2.596,9.803,12.4,10,72.5
6/5/2019,11:00:00,0.04,13.8,240.4,12.9,234.11,0.4,0.05,2.26,10.532,12.792,9.7,76
6/5/2019,12:00:00,0.053,13.3,244.98,10.9,225.21,0.4,0.063,1.224,8.636,9.861,12.1,76.7
6/5/2019,13:00:00,0.067,15.1,264.29,12.8,226.24,0.4,0.067,1.169,8.812,9.981,12.5,77.5
6/5/2019,14:00:00,0.071,18.9,279.03,15.2,219.71,0.5,0.06,1.513,9.404,10.918,11.7,77
6/5/2019,15:00:00,0.057,15.6,260.65,13.6,223.53,0.3,0.054,1.066,7.976,9.041,13.6,76.1
6/5/2019,16:00:00,0.048,17.7,362.47,18.4,214.09,0.2,0.054,0.555,6.788,7.344,16.4,74.4
6/5/2019,17:00:00,0.04,19.6,376.37,20.8,241.96,0.1,0.048,0.488,11.323,11.81,14.1,72.5
6/5/2019,18:00:00,0.034,21.4,447.41,22.5,232.61,0.1,0.044,0.337,11.024,11.363,13.9,71.2
6/5/2019,19:00:00,0.039,23.1,318.07,25.3,227.12,0,0.04,0.084,11.806,11.892,14.8,71.6
6/5/2019,20:00:00,0.038,24.9,289.15,23.7,224.42,0,0.041,0.062,7.575,7.639,11.3,71.4
6/5/2019,21:00:00,0.038,17.1,242.32,16.8,224.53,0,0.039,0.049,7.517,7.568,12.2,70.5
6/5/2019,22:00:00,0.039,14.4,228.07,12,219.15,0,0.038,0.054,8.827,8.881,14.2,68.7
6/5/2019,23:00:00,0.039,10.9,194.36,8.4,217.18,0,0.038,0.096,5.381,5.479,11,70.7
6/6/2019,0:00:00,0.038,3.5,179.47,2.8,200.3,0,0.043,0.031,3.048,3.079,9.8,70.3
6/6/2019,1:00:00,0.038,,197.25,0.2,198.74,0,0.044,0.093,3.406,3.498,4.8,69
6/6/2019,2:00:00,0.034,4.9,194.66,5.1,207.27,0,0.037,0.029,4.875,4.904,5.9,69.4
6/6/2019,3:00:00,0.028,11.2,206.12,11.8,210,0,0.032,0.024,7.171,7.196,8.6,68.5
6/6/2019,4:00:00,0.025,10.4,226.37,13.2,255.41,0,0.022,0.255,14.837,15.09,8.8,68.7
6/6/2019,5:00:00,0.019,12.4,254.25,13,342.85,0,0.016,2.329,18.677,21.009,11.2,68.9
6/6/2019,6:00:00,0.018,13.7,267.71,10.8,333.81,0.1,0.019,5.71,19.374,25.086,16.7,71.6
6/6/2019,7:00:00,0.028,11.1,247.12,11.9,323.13,0.2,0.024,6.082,16.563,22.646,16.5,74.1
6/6/2019,8:00:00,0.039,7.5,233.64,,271.22,0.2,0.037,2.235,10.24,12.477,13.7,76.4
6/6/2019,9:00:00,0.04,6.7,266.22,,251.2,0.2,0.044,1.941,9.363,11.307,8.8,78.4
6/6/2019,10:00:00,,,,-3.9,227.99,0.2,0.05,1.639,7.645,9.285,5,79.9
6/6/2019,11:00:00,0.053,,195.67,-0.9,206.83,0.1,0.057,1.306,6.618,7.92,4.7,80.9
6/6/2019,12:00:00,0.051,,204.25,4.4,215.4,0.1,0.059,1.029,6.218,7.251,3.8,81.4
6/6/2019,13:00:00,0.054,,205.67,4.6,205.71,0,0.059,0.624,4.628,5.254,5.1,80.8
6/6/2019,14:00:00,0.057,,202.3,2.7,212.3,0,0.06,0.742,5.314,6.056,5.5,81.9
6/6/2019,15:00:00,0.056,,220.44,3.9,222.96,0,0.061,0.489,5.946,6.434,4.3,81.9
6/6/2019,16:00:00,0.054,,221.25,1.5,220.43,0,0.06,0.419,5.68,6.099,5.2,81.2
6/6/2019,17:00:00,0.051,,258.37,3.7,221.87,0,0.055,0.311,7.298,7.611,6,81
6/6/2019,18:00:00,0.047,,241.64,7.3,239.44,0,0.053,0.175,8.571,8.746,8.1,80.3
6/6/2019,19:00:00,0.045,,242.57,7.8,247.2,0,0.05,0.044,8.35,8.394,5.9,79
6/6/2019,20:00:00,0.041,,269.69,7.9,251.55,0.1,0.044,0.051,10.191,10.241,7.6,77.9
6/6/2019,21:00:00,0.035,,305.95,8.8,255.86,0.1,0.043,0.035,9.365,9.4,5.6,77
6/6/2019,22:00:00,0.029,,346.05,5.2,318.37,0.2,0.033,0.022,16.374,16.394,6.9,75.6
6/6/2019,23:00:00,0.031,,273.46,5.2,318.93,0.2,0.026,0.045,21.107,21.153,8.4,73.7
6/7/2019,0:00:00,0.027,4.1,295.36,8.9,310.96,0.3,0.026,0.044,17.918,17.963,9.3,72.3
6/7/2019,1:00:00,0.029,6.5,249.88,3.7,269.78,0,0.026,0.042,15.899,15.941,8.3,69.7
6/7/2019,2:00:00,0.026,4.6,271.97,8.3,228.5,0,0.027,0.072,20.52,20.589,7.3,66.8
6/7/2019,3:00:00,0.013,6.4,273.7,10.6,207.91,0,0.039,0.06,10.026,10.088,7.6,64.8
6/7/2019,4:00:00,0.011,7.1,259.92,10.3,216,0,0.037,0.182,11.274,11.454,9.3,63.8
6/7/2019,5:00:00,0.018,6.3,235.91,7.3,242.11,0,0.034,1.123,13.681,14.804,7.1,64.1
6/7/2019,6:00:00,0.02,4.2,236.25,5.6,259.42,0,0.03,2.704,12.08,14.786,7.9,66.2
6/7/2019,7:00:00,0.021,3.8,244.15,6.3,226.9,0,0.03,2.945,9.7,12.645,9.2,67.3
6/7/2019,8:00:00,0.025,4,246.61,5.1,194.76,0,0.032,2.352,7.181,9.533,9.3,68.6
6/7/2019,9:00:00,0.029,4.9,248.52,8.7,210.14,0,0.037,1.805,6.785,8.59,6.6,70.9
6/7/2019,10:00:00,0.034,6.5,265,8.3,229.54,0,0.041,1.395,7.155,8.554,7.1,72.1
6/7/2019,11:00:00,0.041,7.5,281.74,10.4,209.94,0,0.05,0.767,4.954,5.721,6.6,74
6/7/2019,12:00:00,0.052,7.8,277.22,10,209.28,0,0.055,0.642,4.587,5.231,8,76.1
6/7/2019,13:00:00,0.055,4.8,208.02,6.6,191.65,0,0.055,0.597,4.253,4.853,6.9,77.6
6/7/2019,14:00:00,0.059,3.1,193.94,-3.1,179.73,0,0.052,0.672,4.16,4.834,6.6,79
6/7/2019,15:00:00,0.061,5.7,254.18,15.7,296.77,0.6,0.05,2.412,16.373,18.785,5.8,76.3
6/7/2019,16:00:00,0.056,7.2,284.65,13.7,316.59,0.7,0.045,2.282,20.913,23.194,8.4,72.6
6/7/2019,17:00:00,0.05,9.1,339.49,11.1,311.33,0.5,0.045,1.6,20.114,21.714,7.2,71.8
6/7/2019,18:00:00,0.046,9,362.34,9.2,323.2,0.5,0.043,0.807,22.803,23.611,6.8,70.7
6/7/2019,19:00:00,0.043,8.3,399.26,11,329.28,0.1,0.043,0.088,16.833,16.922,7.8,69.2
6/7/2019,20:00:00,0.037,8.3,383.97,6.6,333.99,0.1,0.038,0.031,17.549,17.581,6,67.9
6/7/2019,21:00:00,0.023,8.9,490.1,9.7,422.26,0.3,0.023,0.978,33.356,34.336,7,67.7
6/7/2019,22:00:00,0.011,11.6,593.77,12.2,459.96,0.7,0.005,1.992,51.52,53.513,10.4,65.8
6/7/2019,23:00:00,0.005,12.5,517.33,9.5,482.62,0.9,0.005,1.174,51.297,52.468,12.6,64.9
6/8/2019,0:00:00,0.015,10,471.93,9.7,522.44,0.9,0.001,16.587,55.378,71.963,13.2,64.6
6/8/2019,1:00:00,0.016,11.8,458.38,9.7,493.35,0.6,0.001,21.708,50.752,72.462,16.5,63.9
6/8/2019,2:00:00,0.003,10.9,456.14,9.5,544.93,0.4,0.001,12.934,45.885,58.822,19.6,63
6/8/2019,3:00:00,0.003,12,511.83,12.1,509.44,0.4,0.003,4.794,36.518,41.312,16,63.5
6/8/2019,4:00:00,0.013,7.6,299.29,4.8,482.93,0.3,0.007,2.612,26.449,29.06,17.6,63.7
6/8/2019,5:00:00,0.023,2.9,212.76,1,345.7,0.3,0.018,2.25,14.336,16.589,16.5,65.5
6/8/2019,6:00:00,0.023,0.9,237.99,0.1,264.02,0.2,0.024,2.637,8.82,11.458,8.6,67.8
6/8/2019,7:00:00,0.03,1.3,219.64,2.8,211.14,0.2,0.03,1.72,6.472,8.195,7.4,70.5
6/8/2019,8:00:00,0.037,2.3,208.17,3.8,186.02,0.1,0.038,1.084,5.164,6.248,4,73.2
6/8/2019,9:00:00,0.042,3.4,214.25,4.7,183.44,0.1,0.043,0.8,4.747,5.548,3.5,74.7
6/8/2019,10:00:00,0.045,3.5,207.38,8.4,180.11,0.1,0.046,0.714,4.79,5.506,4.7,75.6
6/8/2019,11:00:00,0.045,1.5,191.92,4.9,168.79,0.1,0.047,0.575,4.141,4.717,6.1,76.7
6/8/2019,12:00:00,0.044,0.2,199.02,4.2,160.74,0.1,0.049,0.483,3.728,4.209,4.6,78.1
6/8/2019,13:00:00,0.047,1.8,192.88,5,171.09,0,0.053,0.605,4.341,4.946,2.7,79.7
6/8/2019,14:00:00,0.049,2.4,220.86,6.6,187.67,0.1,0.052,0.5,4.364,4.865,5.2,78.4
6/8/2019,15:00:00,0.051,2.8,205.7,4.5,170.54,0,0.049,0.481,3.803,4.285,7.1,76.9
6/8/2019,16:00:00,0.048,5,249.26,1.6,162.18,0,0.047,0.493,3.603,4.097,5.3,76.1
6/8/2019,17:00:00,0.043,4.6,233.63,4.6,154.79,0,0.044,0.455,3.815,4.271,2.7,74.7
6/8/2019,18:00:00,0.038,3.8,226.11,4.8,141.41,0,0.043,0.189,3.637,3.826,3.1,71.6
6/8/2019,19:00:00,0.033,1.1,239.83,6.9,163.05,0,0.04,0.054,4.829,4.884,3.9,68.7
6/8/2019,20:00:00,0.032,3,244.07,6.6,156.28,0,0.04,0.025,4.539,4.564,5.6,66.7
6/8/2019,21:00:00,0.032,2.8,219.72,6.4,160.69,0,0.039,0.029,4.72,4.75,4,65.4
6/8/2019,22:00:00,0.036,3.5,200.59,3.8,175.57,0,0.036,0.039,6.045,6.083,5.3,64.3
6/8/2019,23:00:00,0.034,2.9,213.96,2.3,199.32,0.1,0.033,0.037,7.635,7.673,6.3,63.5
6/9/2019,0:00:00,0.034,3,206.45,2.9,199.63,0.1,0.031,0.026,7.761,7.788,5.1,62.6
6/9/2019,1:00:00,0.034,3.8,214.58,2.9,200.72,0.1,0.027,0.031,9.493,9.523,4.2,61.7
6/9/2019,2:00:00,0.03,2.1,228.83,3.6,188.82,0,0.026,0.028,9.849,9.879,4.5,60.8
6/9/2019,3:00:00,0.024,4.1,278.26,2.9,175.03,0,0.026,0.032,8.152,8.186,4.2,59.9
6/9/2019,4:00:00,0.028,4,206.98,5.4,184.07,0,0.023,0.145,7.436,7.582,2.9,59.1
6/9/2019,5:00:00,0.03,2.6,176.83,5.2,186.03,0,0.025,0.777,6.053,6.83,4.1,60.3
6/9/2019,6:00:00,0.03,3.7,167.1,4.2,188.11,0.1,0.026,1.428,5.182,6.61,6.8,62.8
6/9/2019,7:00:00,0.034,2.8,159.79,4,180.59,0.1,0.03,1.693,5.071,6.764,5.1,66.2
6/9/2019,8:00:00,0.035,3.5,167.71,3.6,146.61,0.1,0.04,1.192,3.859,5.053,4.8,71.6
6/9/2019,9:00:00,0.038,3.6,178.8,3.3,123.72,0,0.047,0.467,2.462,2.929,2.6,73.9
6/9/2019,10:00:00,0.043,3.1,155.89,-0.4,113.33,0,0.048,0.328,1.865,2.193,2,74.5
6/9/2019,11:00:00,0.047,2,165.85,-0.7,116.46,0,0.049,0.317,1.871,2.189,3.1,75.1
6/9/2019,12:00:00,0.046,3.1,185.75,1.7,118.02,0,0.048,0.428,2.328,2.756,2.6,74.9
6/9/2019,13:00:00,0.048,2.5,190.25,1,128.12,0,0.047,0.383,2.121,2.504,3,74.7
6/9/2019,14:00:00,0.047,2.2,170.52,1.1,127.11,0,0.044,0.405,2.009,2.415,1.1,74.8
6/9/2019,15:00:00,0.044,1.4,168.7,-0.7,121.57,0,0.043,0.38,1.952,2.333,0.5,74.3
6/9/2019,16:00:00,0.042,,160.74,0.8,120.47,0,0.043,0.366,1.998,2.365,1.1,73.6
6/9/2019,17:00:00,0.04,,176.48,2,131.9,0,0.041,0.397,2.591,2.99,1.1,72.6
6/9/2019,18:00:00,0.037,0,183.96,3.2,131.45,0,0.038,0.212,3.28,3.493,3,70.5
6/9/2019,19:00:00,0.031,2.9,206.05,7.3,139.79,0,0.036,0.073,4.084,4.158,2.2,67.2
6/9/2019,20:00:00,0.027,2.4,209.28,5.2,139.21,0,0.034,0.07,4.423,4.492,5.2,64.3
6/9/2019,21:00:00,,,,,,,,,,,,
6/9/2019,22:00:00,0.03,3.3,174.66,1.6,181.09,0.2,0.026,0.13,9.597,9.728,2.4,61.6
6/9/2019,23:00:00,0.028,,175.03,2.3,165.8,0.1,0.026,0.071,7.735,7.808,2,59.7
6/10/2019,0:00:00,0.029,1.5,143.88,2.2,141.41,0.1,0.028,0.055,4.846,4.902,3.6,58.4
6/10/2019,1:00:00,0.031,0,135.94,0.8,126.6,0,0.028,0.046,5.102,5.149,3.9,57.5
6/10/2019,2:00:00,0.032,,135.08,1.1,120.75,0,0.027,0.104,5.402,5.506,0.7,57.2
6/10/2019,3:00:00,0.031,2.9,130.5,-0.9,119.35,0,0.027,0.103,5.579,5.681,2.4,57.3
6/10/2019,4:00:00,0.029,2.3,136.77,4.1,128.9,0,0.025,0.44,7.854,8.297,3.4,58.1
6/10/2019,5:00:00,0.025,1.3,151.87,4.4,138.81,0,0.026,0.734,6.88,7.613,2.7,59.1
6/10/2019,6:00:00,0.02,4,178.35,3.1,157.04,0,0.024,1.27,8.346,9.613,4.4,60.7
6/10/2019,7:00:00,0.019,3.5,190.5,3.8,184.56,0,0.021,1.59,9.689,11.282,6,62.4
6/10/2019,8:00:00,0.023,4.2,167.73,5.7,188.42,0,0.022,1.715,9.075,10.789,5.9,63.5
6/10/2019,9:00:00,0.024,3.8,157.82,6.4,189.44,0,0.021,1.847,9.511,11.358,4.6,64.5
6/10/2019,10:00:00,0.025,3.9,181.93,8,184.3,0,0.022,1.392,8.818,10.212,7.1,63.4
6/10/2019,11:00:00,0.026,2.4,174.14,6.9,187.93,0,0.021,1.368,9.284,10.654,4.3,62.9
6/10/2019,12:00:00,0.025,1.9,202.24,10.8,204.99,0,0.021,2.004,10.485,12.487,4.3,64
6/10/2019,13:00:00,0.023,1.4,226.7,11,179.04,0,,1.322,8.018,9.339,3.9,67.3
6/10/2019,14:00:00,0.021,0.1,222.67,8.7,159.41,0,,0.562,3.949,4.512,1.8,68.4
6/10/2019,15:00:00,0.018,0.8,249.52,4.4,,0,0.026,0.506,3.656,4.163,0.6,68
6/10/2019,16:00:00,0.013,2.4,308.59,3.7,,0,0.023,0.568,4.793,5.361,1.6,67.8
6/10/2019,17:00:00,0.009,3.1,326.06,3.6,181.42,0,0.018,0.547,6.603,7.149,2.6,68
6/10/2019,18:00:00,0.006,2.4,350.51,3.4,192.9,0,0.013,0.591,8.686,9.274,2.6,68.1
6/10/2019,19:00:00,0.002,3.6,389.28,3.7,206.97,0,0.01,0.402,11.597,11.998,2.1,68.3
6/10/2019,20:00:00,0,3.9,414.26,2.7,213.4,0,0.006,0.731,16.71,17.441,3.6,69.2
6/10/2019,21:00:00,0,3.3,407.66,4.4,240.35,0,0.004,1.708,20.447,22.155,5.4,69.6
6/10/2019,22:00:00,0.003,2.4,299.45,-0.2,243.12,0.1,0.006,0.988,19.07,20.059,5.1,69.4
6/10/2019,23:00:00,0.007,,178.71,-0.6,156.96,0,0.012,0.159,8.169,8.33,4,67.9
