Time,,pm10_standard,pm25_standard,pm100_standard,P3um,P5um,P10um,P25um,P50um,P100um,Shinyei,Temperature,Humidity
2019-7-24 19:25:46,,6,7,10,3015,330,52,4,2,2,0,22.39,61.11
2019-7-24 19:25:52,,5,7,9,3021,321,44,4,2,2,0,22.38,61.11
2019-7-24 19:25:59,,5,7,7,2760,306,48,0,0,0,0,22.38,61.8
2019-7-24 19:26:7,,5,6,6,2658,286,42,0,0,0,0,22.38,61.8
2019-7-24 19:26:13,,6,6,6,3675,310,36,0,0,0,0,22.37,61.13
2019-7-24 19:26:20,,5,6,7,4047,332,41,4,0,0,0,22.37,61.13
2019-7-24 19:26:26,,6,8,8,3885,345,43,4,0,0,0,22.38,61.22
2019-7-24 19:26:34,,5,8,9,3273,347,55,8,0,0,0,22.37,61.27
2019-7-24 19:26:42,,5,9,10,1836,328,72,8,0,0,0,22.37,61.31
2019-7-24 19:26:49,,6,9,11,1737,327,72,6,2,2,0,22.38,61.31
2019-7-24 19:26:56,,5,8,10,1659,309,54,4,2,2,0,22.37,61.36
2019-7-24 19:27:2,,6,8,10,1755,326,46,4,2,2,0,22.40,61.36
2019-7-24 19:27:10,,4,6,8,1725,315,35,6,2,2,0,22.40,61.40
2019-7-24 19:27:16,,4,6,6,1284,307,30,4,0,0,0,22.37,61.38
2019-7-24 19:27:24,,6,8,8,1236,311,43,4,0,0,0,22.37,61.40
2019-7-24 19:27:31,,4,6,6,1176,293,43,2,0,0,0,22.36,61.40
2019-7-24 19:27:36,,4,6,6,1161,286,39,2,0,0,0,22.37,61.40
2019-7-24 19:27:43,,5,7,7,1089,268,39,2,0,0,0,22.37,61.36
2019-7-24 19:27:52,,4,6,6,1149,266,30,2,0,0,0,22.36,61.38
2019-7-24 19:27:57,,5,7,7,1194,280,34,4,0,0,0,22.37,61.43
2019-7-24 19:28:2,,5,8,8,1206,282,40,6,0,0,0,22.36,61.47
2019-7-24 19:28:11,,5,8,9,1218,297,36,10,2,0,0,22.36,61.52
2019-7-24 19:28:15,,6,9,12,1290,319,50,14,4,2,0,22.35,61.54
2019-7-24 19:28:23,,5,9,12,1272,303,54,14,4,2,0,22.37,61.52
2019-7-24 19:28:27,,6,9,12,1320,323,48,12,4,2,0,22.34,61.52
2019-7-24 19:28:35,,5,9,12,1290,291,62,10,4,2,0,22.34,61.54
2019-7-24 19:28:41,,5,9,12,1254,278,64,10,4,4,0,22.35,61.50
2019-7-24 19:28:47,,5,8,10,1335,287,61,4,2,2,0,22.35,61.52
2019-7-24 19:28:54,,5,7,10,1317,264,49,6,4,2,0,22.37,61.59
2019-7-24 19:28:59,,4,7,9,1296,275,49,8,4,2,0,22.36,61.61
2019-7-24 19:29:5,,5,7,10,1368,286,36,10,4,2,0,22.35,61.59
2019-7-24 19:29:12,,5,8,9,1392,290,32,10,2,0,0,22.37,61.59
2019-7-24 19:29:21,,4,7,7,1257,260,34,6,0,0,0,22.36,61.65
2019-7-24 19:29:26,,5,6,6,1278,263,28,4,0,0,0,22.32,61.65
2019-7-24 19:29:33,,5,5,5,1128,243,26,0,0,0,0,22.35,61.61
2019-7-24 19:29:39,,4,5,5,1212,243,24,0,0,0,0,22.32,61.66
2019-7-24 19:29:45,,4,6,6,1923,299,30,2,0,0,0,22.34,61.68
2019-7-24 19:29:52,,5,8,8,2013,328,45,2,0,0,0,22.32,61.70
2019-7-24 19:29:58,,7168,1536,2304,2315,3329,33280,12544,1024,0,0,22.34,61.72
2019-7-24 19:30:6,,7,10,10,2781,393,51,8,0,0,0,22.36,61.75
2019-7-24 19:30:11,,6,9,9,2136,357,49,6,0,0,0,22.35,61.77
2019-7-24 19:30:19,,6,10,10,2235,380,52,8,0,0,0,22.36,61.75
2019-7-24 19:30:25,,6,9,9,2229,349,55,6,0,0,0,22.35,61.75
2019-7-24 19:30:31,,6,9,9,2250,349,53,4,0,0,0,22.35,61.77
2019-7-24 19:30:35,,6,9,9,2205,334,51,4,0,0,0,22.35,61.83
2019-7-24 19:30:43,,6,8,8,2199,334,40,4,0,0,0,22.35,61.81
2019-7-24 19:30:51,,5,7,7,1308,279,35,2,0,0,0,22.34,61.81
2019-7-24 19:30:56,,5,6,6,1197,267,37,0,0,0,0,22.35,61.77
2019-7-24 19:31:5,,5,7,7,1443,305,43,0,0,0,0,22.36,61.77
2019-7-24 19:31:13,,6,8,8,1437,315,60,0,0,0,0,22.36,61.77
2019-7-24 19:31:18,,6,7,7,1404,291,55,0,0,0,0,22.35,61.83
2019-7-24 19:31:24,,6,7,7,1428,298,57,0,0,0,0,22.38,61.86
2019-7-24 19:31:31,,6,7,7,1239,285,55,0,0,0,0,22.39,61.88
2019-7-24 19:31:39,,5,6,7,1221,258,50,2,0,0,0,22.37,61.93
2019-7-24 19:31:47,,5,7,7,1365,293,54,2,0,0,0,22.40,61.91
2019-7-24 19:31:54,,5,7,8,1437,300,59,4,0,0,0,22.42,61.93
2019-7-24 19:31:56,,5,8,8,1437,294,61,4,0,0,0,22.40,61.90
2019-7-24 19:32:4,,5,8,8,1689,307,58,2,0,0,0,22.38,61.95
2019-7-24 19:32:12,,7,10,11,3678,436,60,6,2,0,0,22.40,61.90
2019-7-24 19:32:19,,8,11,12,5055,500,53,4,2,0,0,22.43,61.90
2019-7-24 19:32:26,,9,12,13,5694,542,57,4,2,0,0,22.42,61.88
2019-7-24 19:32:33,,9,10,10,4593,482,38,0,0,0,0,22.45,61.86
2019-7-24 19:32:38,,7,9,9,3519,408,36,0,0,0,0,22.47,61.88
2019-7-24 19:32:45,,6,8,8,2046,345,40,2,0,0,0,22.46,61.83
2019-7-24 19:32:52,,5,7,7,1422,307,42,2,0,0,0,22.47,61.81
2019-7-24 19:32:59,,5,8,8,1425,304,46,6,0,0,0,22.47,61.77
2019-7-24 19:33:6,,5,8,8,1365,302,50,6,0,0,0,22.43,61.72
2019-7-24 19:33:13,,5,7,7,1290,283,42,4,0,0,0,22.42,61.72
2019-7-24 19:33:19,,5,7,7,1197,259,36,4,0,0,0,22.40,61.68
2019-7-24 19:33:24,,5,7,7,1197,263,47,2,0,0,0,22.39,61.68
2019-7-24 19:33:30,,6,8,8,1302,304,53,2,0,0,0,22.38,61.70
2019-7-24 19:33:37,,7,9,9,1401,326,62,4,0,0,0,22.39,61.77
2019-7-24 19:33:41,,6,9,9,1464,348,62,4,0,0,0,22.39,61.79
2019-7-24 19:33:48,,6,9,9,1410,339,57,2,0,0,0,22.40,61.84
2019-7-24 19:33:53,,6,9,9,1377,333,51,4,0,0,0,22.44,61.86
2019-7-24 19:34:1,,7,8,8,1524,347,54,4,0,0,0,22.43,61.86
2019-7-24 19:34:6,,6,8,8,1485,316,52,2,0,0,0,22.45,61.86
2019-7-24 19:34:14,,7,9,9,1677,333,53,4,0,0,0,22.42,61.81
2019-7-24 19:34:20,,6,8,11,1590,302,64,8,4,2,0,22.45,61.83
2019-7-24 19:34:27,,5,8,11,1461,275,68,8,4,2,0,22.44,61.79
2019-7-24 19:34:33,,4,6,9,1461,271,57,8,4,2,0,22.43,61.79
2019-7-24 19:34:41,,5,7,11,1860,285,54,8,6,4,0,22.45,61.75
2019-7-24 19:34:49,,6,8,10,1998,313,51,6,2,2,0,22.45,61.75
2019-7-24 19:34:55,,6,8,10,2082,326,47,8,2,2,0,22.46,61.79
2019-7-24 19:34:59,,6,9,11,2094,351,58,8,2,2,0,22.44,61.83
2019-7-24 19:35:6,,5,8,9,1647,297,62,6,0,0,0,22.45,61.84
2019-7-24 19:35:13,,5,8,8,1626,295,53,6,0,0,0,22.43,61.84
2019-7-24 19:35:19,,5,8,8,1590,289,53,4,0,0,0,22.42,61.84
2019-7-24 19:35:26,,4,6,6,1647,237,38,2,0,0,0,22.43,61.81
2019-7-24 19:35:33,,4,6,6,1614,282,40,2,0,0,0,22.43,61.75
2019-7-24 19:35:39,,4,6,6,1530,271,40,2,0,0,0,22.42,61.72
2019-7-24 19:35:47,,4,7,7,1410,297,57,2,0,0,0,22.40,61.75
2019-7-24 19:35:54,,5,7,9,1404,311,61,6,2,2,0,22.40,61.70
2019-7-24 19:36:1,,5,8,9,1467,326,63,6,2,2,0,22.37,61.68
2019-7-24 19:36:9,,6,9,10,1824,315,59,6,2,2,0,22.38,61.68
2019-7-24 19:36:15,,4,7,8,1818,279,46,6,2,2,0,22.37,61.68
2019-7-24 19:36:19,,4,6,6,1716,265,40,2,0,0,0,22.40,61.72
2019-7-24 19:36:27,,3,5,5,1713,239,36,2,0,0,0,22.37,61.68
2019-7-24 19:36:33,,3,5,5,1473,212,36,0,0,0,0,22.37,61.63
2019-7-24 19:36:40,,4,5,5,1446,241,36,0,0,0,0,22.39,61.63
2019-7-24 19:36:48,,3,5,5,1410,221,30,0,0,0,0,22.37,61.59
2019-7-24 19:36:55,,4,5,5,1524,239,34,0,0,0,0,22.39,61.63
2019-7-24 19:36:59,,5,7,7,1650,277,38,2,0,0,0,22.38,61.70
2019-7-24 19:37:7,,6,8,8,1782,322,44,2,0,0,0,22.38,61.77
2019-7-24 19:37:15,,6,9,9,1878,353,52,2,0,0,0,22.39,61.79
2019-7-24 19:37:23,,6,8,8,1782,332,48,0,0,0,0,22.40,61.83
2019-7-24 19:37:29,,6,8,10,1833,330,42,4,2,2,0,22.42,61.84
2019-7-24 19:37:37,,5,7,9,1647,292,45,4,2,2,0,22.43,61.84
2019-7-24 19:37:43,,4,7,9,1575,270,47,4,2,2,0,22.43,61.75
2019-7-24 19:37:49,,5,7,9,1644,308,43,4,2,2,0,22.40,61.72
2019-7-24 19:37:55,,5,7,7,1605,285,41,0,0,0,0,22.40,61.75
2019-7-24 19:38:1,,5,7,7,1626,298,32,2,0,0,0,22.40,61.75
2019-7-24 19:38:9,,5,7,7,1665,304,32,2,0,0,0,22.37,61.75
2019-7-24 19:38:14,,5,8,8,1797,307,39,4,0,0,0,22.39,61.75
2019-7-24 19:38:21,,4,7,7,1758,312,39,6,0,0,0,22.37,61.72
2019-7-24 19:38:27,,4,7,7,1944,317,48,4,0,0,0,22.37,61.75
2019-7-24 19:38:33,,4,7,7,1875,315,50,4,0,0,0,22.38,61.81
2019-7-24 19:38:39,,4,6,6,1659,297,41,2,0,0,0,22.37,61.83
2019-7-24 19:38:46,,4,6,6,1584,296,43,0,0,0,0,22.39,61.90
2019-7-24 19:38:52,,3,5,5,1311,262,43,0,0,0,0,22.39,61.97
2019-7-24 19:39:1,,4,6,6,1371,266,42,0,0,0,0,22.38,62.2
2019-7-24 19:39:7,,5,7,8,1512,284,44,2,2,2,0,22.37,62.2
2019-7-24 19:39:15,,4,6,8,1611,289,44,4,2,2,0,22.38,61.99
2019-7-24 19:39:22,,5,7,8,1713,313,44,4,2,2,0,22.37,62.2
2019-7-24 19:39:28,,5,6,8,1695,308,36,4,2,2,0,22.37,62.6
2019-7-24 19:39:34,,5,7,7,1671,315,40,4,0,0,0,22.37,62.6
2019-7-24 19:39:40,,5,8,8,1620,313,43,4,0,0,0,22.37,62.2
2019-7-24 19:39:47,,6,8,9,1578,323,45,4,0,0,0,22.36,61.97
2019-7-24 19:39:55,,5,8,9,1512,314,53,6,0,0,0,22.37,61.93
2019-7-24 19:39:59,,5,8,9,1527,310,51,4,0,0,0,22.35,61.93
2019-7-24 19:40:8,,5,7,7,1467,270,50,2,0,0,0,22.37,61.95
2019-7-24 19:40:12,,5,7,7,1533,281,50,2,0,0,0,22.37,61.95
2019-7-24 19:40:20,,4,6,7,1578,266,40,2,2,0,0,22.37,61.93
2019-7-24 19:40:28,,5,7,8,1782,299,49,4,2,0,0,22.37,61.93
2019-7-24 19:40:36,,5,8,9,1905,319,45,4,2,0,0,22.37,61.95
2019-7-24 19:40:44,,5,7,8,1788,297,39,4,2,0,0,22.37,61.97
2019-7-24 19:40:51,,5,6,6,1638,270,28,0,0,0,0,22.36,61.97
2019-7-24 19:40:57,,5,7,7,1755,320,32,2,0,0,0,22.37,61.99
2019-7-24 19:41:5,,5,8,8,1803,314,40,2,0,0,0,22.35,62.6
2019-7-24 19:41:13,,5,8,8,1716,300,44,4,0,0,0,22.35,62.9
2019-7-24 19:41:20,,4,8,8,1593,283,44,4,0,0,0,22.35,62.6
2019-7-24 19:41:27,,4,7,7,1488,258,38,2,0,0,0,22.32,62.0
2019-7-24 19:41:31,,4,7,7,1386,262,41,4,0,0,0,22.32,62.2
2019-7-24 19:41:38,,5,9,9,1605,300,54,4,0,0,0,22.35,62.4
2019-7-24 19:41:47,,5,9,9,2139,304,54,6,0,0,0,22.32,62.2
2019-7-24 19:41:53,,5,8,8,2151,309,62,6,0,0,0,22.35,62.4
2019-7-24 19:42:0,,4,6,6,2019,282,45,2,0,0,0,22.34,62.2
2019-7-24 19:42:6,,3,5,5,1329,258,38,2,0,0,0,22.34,62.8
2019-7-24 19:42:13,,3,6,6,1329,266,45,2,0,0,0,22.34,62.9
2019-7-24 19:42:19,,3,5,5,1329,268,35,2,0,0,0,22.34,62.15
2019-7-24 19:42:27,,4,7,8,1500,299,64,8,0,0,0,22.32,62.20
2019-7-24 19:42:35,,5,8,9,1470,283,66,8,0,0,0,22.32,62.20
2019-7-24 19:42:41,,4,7,8,1434,269,55,8,0,0,0,22.32,62.20
2019-7-24 19:42:48,,4,6,7,1314,238,44,6,0,0,0,22.34,62.22
2019-7-24 19:42:57,,4,6,6,1401,238,36,6,0,0,0,22.32,62.25
2019-7-24 19:43:1,,4,6,6,1401,244,32,6,0,0,0,22.34,62.25
2019-7-24 19:43:7,,4,6,6,1521,248,28,4,0,0,0,22.35,62.22
2019-7-24 19:43:15,,5,7,7,1569,270,30,4,0,0,0,22.32,62.20
2019-7-24 19:43:22,,5,6,6,1995,275,20,4,0,0,0,22.30,62.20
2019-7-24 19:43:29,,4,6,6,2031,291,26,4,0,0,0,22.31,62.22
2019-7-24 19:43:33,,5,7,7,1986,330,30,4,0,0,0,22.32,62.22
2019-7-24 19:43:40,,5,7,7,2112,341,32,2,0,0,0,22.32,62.24
2019-7-24 19:43:48,,6,7,7,1845,359,34,0,0,0,0,22.34,62.29
2019-7-24 19:43:54,,6,7,7,1710,356,40,0,0,0,0,22.32,62.24
2019-7-24 19:44:1,,5,8,8,1803,358,51,2,0,0,0,22.35,62.24
2019-7-24 19:44:8,,5,8,8,1623,348,51,4,0,0,0,22.36,62.20
2019-7-24 19:44:17,,6,9,9,1917,337,51,6,0,0,0,22.35,62.22
2019-7-24 19:44:23,,5,8,8,1959,348,46,4,0,0,0,22.35,62.22
2019-7-24 19:44:31,,4,8,8,1776,301,49,6,0,0,0,22.35,62.29
2019-7-24 19:44:34,,4,8,8,1791,306,47,6,0,0,0,22.36,62.25
2019-7-24 19:44:42,,4,7,7,1662,300,39,4,0,0,0,22.37,62.27
2019-7-24 19:44:49,,4,6,6,1236,274,48,2,0,0,0,22.34,62.29
2019-7-24 19:44:57,,4,6,6,1188,278,41,2,0,0,0,22.36,62.27
2019-7-24 19:45:4,,4,6,6,1209,280,55,2,0,0,0,22.37,62.22
2019-7-24 19:45:13,,4,7,7,1323,288,62,4,0,0,0,22.37,62.13
2019-7-24 19:45:19,,4,6,6,1422,284,53,2,0,0,0,22.35,62.11
2019-7-24 19:45:24,,5,7,7,1416,287,51,2,0,0,0,22.35,62.15
2019-7-24 19:45:30,,5,7,7,1449,287,47,2,0,0,0,22.36,62.18
2019-7-24 19:45:38,,5,7,7,1416,276,41,2,0,0,0,22.35,62.20
2019-7-24 19:45:43,,5,6,6,1344,254,28,0,0,0,0,22.34,62.15
2019-7-24 19:45:49,,5,6,6,1359,258,26,0,0,0,0,22.32,62.18
2019-7-24 19:45:58,,5,7,7,1479,278,32,2,0,0,0,22.35,62.22
2019-7-24 19:46:4,,5,6,6,1512,274,34,2,0,0,0,22.35,62.27
2019-7-24 19:46:12,,5,7,7,1683,277,42,2,0,0,0,22.35,62.27
2019-7-24 19:46:18,,4,6,6,1677,253,42,2,0,0,0,22.36,62.25
2019-7-24 19:46:26,,4,6,6,1833,267,32,2,0,0,0,22.34,62.24
2019-7-24 19:46:33,,5,6,7,1977,298,34,2,0,0,0,22.35,62.11
2019-7-24 19:46:36,,5,6,7,1944,294,38,2,0,0,0,22.34,62.6
2019-7-24 19:46:45,,5,8,8,1986,315,46,4,0,0,0,22.34,61.95
2019-7-24 19:46:52,,5,9,9,2409,328,54,6,0,0,0,22.35,61.97
2019-7-24 19:46:59,,6,10,11,2940,369,50,12,2,0,0,22.32,62.2
2019-7-24 19:47:8,,6,11,12,3219,373,46,16,2,0,0,22.34,62.15
2019-7-24 19:47:13,,7,11,12,3465,388,46,14,2,0,0,22.34,62.20
2019-7-24 19:47:21,,7,10,10,3435,396,44,6,0,0,0,22.35,62.25
2019-7-24 19:47:28,,8,11,11,3423,430,55,8,0,0,0,22.36,62.25
2019-7-24 19:47:31,,7,11,11,3570,422,51,8,0,0,0,22.35,62.24
2019-7-24 19:47:39,,8,11,11,3579,427,49,6,0,0,0,22.37,62.22
2019-7-24 19:47:48,,7,9,9,3306,379,39,4,0,0,0,22.32,62.18
2019-7-24 19:47:55,,6,9,9,3126,340,44,2,0,0,0,22.34,62.9
2019-7-24 19:48:2,,6,8,8,2676,317,40,0,0,0,0,22.34,62.6
2019-7-24 19:48:9,,5,7,7,1917,275,46,2,0,0,0,22.36,62.6
2019-7-24 19:48:15,,5,7,7,1674,263,42,2,0,0,0,22.35,62.6
2019-7-24 19:48:20,,4,6,6,1443,243,30,2,0,0,0,22.36,62.6
2019-7-24 19:48:26,,5,6,6,1554,256,37,2,0,0,0,22.37,62.2
2019-7-24 19:48:33,,5,7,7,2361,298,39,2,0,0,0,22.35,62.4
2019-7-24 19:48:41,,6,8,8,3243,354,41,2,0,0,0,22.35,62.15
2019-7-24 19:48:48,,6,9,9,3927,383,54,4,0,0,0,22.34,62.18
2019-7-24 19:48:55,,7,10,10,4251,416,47,4,0,0,0,22.35,62.25
2019-7-24 19:49:2,,6,8,8,3702,378,45,2,0,0,0,22.35,62.22
2019-7-24 19:49:9,,6,9,9,3552,378,45,2,0,0,0,22.32,62.25
2019-7-24 19:49:16,,6,9,9,3099,365,38,4,0,0,0,22.32,62.33
2019-7-24 19:49:23,,6,9,9,2595,326,46,4,0,0,0,22.34,62.31
2019-7-24 19:49:29,,6,9,9,2709,328,46,6,0,0,0,22.34,62.22
2019-7-24 19:49:38,,6,9,9,2967,348,55,4,0,0,0,22.34,62.18
2019-7-24 19:49:43,,6,8,9,3024,335,57,4,0,0,0,22.34,62.22
2019-7-24 19:49:50,,5,7,8,3006,319,49,4,0,0,0,22.32,62.29
2019-7-24 19:49:58,,5,8,9,2688,323,64,4,0,0,0,22.31,62.25
2019-7-24 19:50:5,,5,8,9,2277,316,51,4,0,0,0,22.34,62.13
2019-7-24 19:50:12,,6,9,11,2589,357,56,6,0,0,0,22.35,62.20
2019-7-24 19:50:17,,6,9,11,2409,362,56,6,0,0,0,22.37,62.20
2019-7-24 19:50:25,,6,9,12,2454,375,52,8,2,0,0,22.37,62.31
2019-7-24 19:50:30,,6,9,11,2568,362,54,10,2,0,0,22.39,62.33
2019-7-24 19:50:38,,6,9,10,2529,345,47,8,2,0,0,22.40,62.33
2019-7-24 19:50:43,,5,8,9,2388,318,43,8,2,0,0,22.38,62.36
2019-7-24 19:50:51,,5,7,7,2388,297,34,4,0,0,0,22.39,62.38
2019-7-24 19:50:55,,5,8,8,2373,299,34,8,0,0,0,22.38,62.38
2019-7-24 19:51:2,,5,8,8,2199,304,40,6,0,0,0,22.40,62.38
2019-7-24 19:51:10,,5,7,7,1908,286,38,4,0,0,0,22.39,62.33
2019-7-24 19:51:15,,5,8,8,1863,295,40,4,0,0,0,22.39,62.29
2019-7-24 19:51:21,,5,7,7,1686,297,36,2,0,0,0,22.37,62.18
2019-7-24 19:51:28,,4,5,5,1392,265,34,2,0,0,0,22.37,62.20
2019-7-24 19:51:35,,4,8,8,1578,296,51,6,0,0,0,22.37,62.15
2019-7-24 19:51:42,,4,7,7,1458,267,51,10,0,0,0,22.38,62.13
2019-7-24 19:51:51,,4,8,9,1470,287,66,10,2,0,0,22.40,62.20
2019-7-24 19:51:58,,5,8,9,1482,312,63,10,2,0,0,22.40,62.22
2019-7-24 19:52:3,,5,8,9,1461,320,53,8,2,0,0,22.40,62.20
2019-7-24 19:52:11,,6,8,9,1566,326,47,4,2,0,0,22.38,62.16
2019-7-24 19:52:18,,4,6,6,1419,295,26,2,0,0,0,22.39,62.20
2019-7-24 19:52:23,,5,6,6,1974,290,28,0,0,0,0,22.39,62.20
2019-7-24 19:52:29,,5,7,7,1947,287,34,0,0,0,0,22.39,62.22
2019-7-24 19:52:37,,5,7,7,2382,300,34,2,0,0,0,22.38,62.25
2019-7-24 19:52:44,,5,7,7,2535,298,40,2,0,0,0,22.38,62.27
2019-7-24 19:52:51,,5,7,7,2133,298,38,2,0,0,0,22.37,62.29
2019-7-24 19:52:58,,4,5,5,2067,263,28,2,0,0,0,22.36,62.33
2019-7-24 19:53:5,,4,5,5,1800,259,36,2,0,0,0,22.38,62.27
2019-7-24 19:53:11,,5,6,6,1806,286,37,4,0,0,0,22.39,62.27
2019-7-24 19:53:21,,6,8,8,1872,291,45,4,0,0,0,22.38,62.27
2019-7-24 19:53:29,,6,8,8,1770,326,43,4,0,0,0,22.37,62.29
2019-7-24 19:53:36,,6,9,10,1749,334,47,8,2,0,0,22.39,62.33
2019-7-24 19:53:42,,6,9,10,1719,332,41,8,2,0,0,22.37,62.36
2019-7-24 19:53:49,,6,9,10,1638,327,55,8,2,0,0,22.36,62.31
2019-7-24 19:53:58,,5,8,11,1593,301,55,8,4,2,0,22.37,62.29
2019-7-24 19:54:3,,4,7,9,1617,301,53,6,2,2,0,22.37,62.29
2019-7-24 19:54:11,,5,8,11,2160,309,49,8,4,4,0,22.38,62.33
2019-7-24 19:54:17,,5,8,11,2166,307,43,8,4,4,0,22.38,62.34
2019-7-24 19:54:24,,5,7,8,2205,302,38,2,2,2,0,22.37,62.36
2019-7-24 19:54:30,,6,7,8,2454,320,36,2,2,2,0,22.39,62.27
2019-7-24 19:54:37,,6,8,8,2256,336,44,0,0,0,0,22.37,62.20
2019-7-24 19:54:43,,7,10,10,2325,365,55,8,0,0,0,22.39,62.18
2019-7-24 19:54:49,,7,10,10,2280,366,53,8,0,0,0,22.38,62.18
2019-7-24 19:54:56,,6,10,10,2061,328,53,8,0,0,0,22.39,62.25
2019-7-24 19:55:4,,5,8,8,1752,284,49,8,0,0,0,22.40,62.29
2019-7-24 19:55:12,,5,6,6,1818,273,34,2,0,0,0,22.40,62.36
2019-7-24 19:55:18,,5,6,7,1866,284,42,2,0,0,0,22.40,62.41
2019-7-24 19:55:25,,6,7,8,1902,313,46,2,0,0,0,22.39,62.45
2019-7-24 19:55:30,,6,8,8,1950,337,44,2,0,0,0,22.39,62.45
2019-7-24 19:55:37,,6,8,8,1869,328,44,0,0,0,0,22.40,62.38
2019-7-24 19:55:44,,5,7,7,1788,308,42,0,0,0,0,22.42,62.36
2019-7-24 19:55:51,,5,7,7,1680,306,36,2,0,0,0,22.39,62.36
2019-7-24 19:55:55,,5,7,8,1686,311,40,2,0,0,0,22.40,62.34
2019-7-24 19:56:2,,5,7,7,1590,286,45,2,0,0,0,22.42,62.33
2019-7-24 19:56:9,,5,8,8,1536,310,45,4,0,0,0,22.42,62.34
2019-7-24 19:56:17,,4,7,7,1695,310,47,2,0,0,0,22.39,62.33
2019-7-24 19:56:25,,5,7,7,1686,295,38,2,0,0,0,22.37,62.38
2019-7-24 19:56:33,,5,7,7,1716,288,40,0,0,0,0,22.39,62.40
2019-7-24 19:56:38,,5,7,7,1914,316,44,0,0,0,0,22.42,62.38
2019-7-24 19:56:46,,5,8,8,1965,320,48,2,0,0,0,22.44,62.38
2019-7-24 19:56:52,,5,8,8,1974,316,50,4,0,0,0,22.40,62.36
2019-7-24 19:56:58,,4,7,7,2172,319,48,4,0,0,0,22.40,62.36
2019-7-24 19:57:5,,5,8,8,1965,300,40,8,0,0,0,22.37,62.38
2019-7-24 19:57:12,,6,9,9,1914,323,44,6,0,0,0,22.38,62.41
2019-7-24 19:57:19,,6,9,9,1992,340,44,4,0,0,0,22.38,62.38
2019-7-24 19:57:26,,6,8,8,1947,326,38,2,0,0,0,22.36,62.41
2019-7-24 19:57:31,,6,7,7,1818,311,40,0,0,0,0,22.37,62.45
2019-7-24 19:57:39,,5,7,7,1764,300,34,0,0,0,0,22.40,62.49
2019-7-24 19:57:42,,5,7,7,1686,300,36,0,0,0,0,22.37,62.50
2019-7-24 19:57:50,,6,7,7,1725,319,36,0,0,0,0,22.36,62.47
2019-7-24 19:57:57,,5,7,7,1779,303,32,0,0,0,0,22.37,62.43
2019-7-24 19:58:1,,6,6,7,1758,310,34,2,0,0,0,22.37,62.45
2019-7-24 19:58:9,,4,7,8,1824,288,49,10,0,0,0,22.38,62.50
2019-7-24 19:58:15,,4,12,12,1431,289,73,24,0,0,0,22.37,62.52
2019-7-24 19:58:21,,4,12,13,1026,272,71,26,0,0,0,22.37,62.49
2019-7-24 19:58:27,,4,11,12,966,266,66,22,0,0,0,22.37,62.47
2019-7-24 19:58:35,,3,9,9,984,266,55,16,0,0,0,22.37,62.50
2019-7-24 19:58:40,,5,8,9,978,260,46,12,0,0,0,22.37,62.49
2019-7-24 19:58:48,,5,7,7,1092,261,44,4,0,0,0,22.38,62.50
2019-7-24 19:58:55,,5,8,8,1167,265,44,6,0,0,0,22.35,62.56
2019-7-24 19:59:1,,5,7,7,1248,259,36,4,0,0,0,22.35,62.58
2019-7-24 19:59:8,,5,7,8,1470,286,38,6,0,0,0,22.37,62.63
2019-7-24 19:59:14,,5,8,8,1422,284,44,6,0,0,0,22.35,62.63
2019-7-24 19:59:19,,4,7,8,1446,298,59,6,0,0,0,22.34,62.65
2019-7-24 19:59:27,,5,8,9,1449,287,64,6,0,0,0,22.35,62.61
2019-7-24 19:59:32,,5,7,7,1404,266,58,2,0,0,0,22.35,62.59
2019-7-24 19:59:39,,5,7,7,1539,265,56,2,0,0,0,22.35,62.61
2019-7-24 19:59:48,,5,7,7,1578,287,47,2,0,0,0,22.35,62.65
2019-7-24 19:59:54,,5,6,6,1533,276,40,0,0,0,0,22.37,62.63
2019-7-24 20:0:0,,5,7,7,1488,275,42,0,0,0,0,22.36,62.65
2019-7-24 20:0:6,,5,7,7,1494,304,45,0,0,0,0,22.35,62.65
2019-7-24 20:0:14,,6,8,8,1596,327,45,2,0,0,0,22.37,62.65
2019-7-24 20:0:22,,6,8,8,1515,309,43,2,0,0,0,22.37,62.66
2019-7-24 20:0:29,,5,9,9,1569,309,53,6,0,0,0,22.37,62.66
2019-7-24 20:0:35,,5,8,8,1443,287,48,6,0,0,0,22.35,62.65
2019-7-24 20:0:42,,4,7,7,1509,282,40,4,0,0,0,22.35,62.68
2019-7-24 20:0:48,,5,8,8,1542,289,38,4,0,0,0,22.35,62.68
2019-7-24 20:0:52,,4,6,6,1422,273,38,2,0,0,0,22.36,62.70
2019-7-24 20:1:0,,3,4,6,1242,237,28,2,2,2,0,22.36,62.77
2019-7-24 20:1:8,,4,5,7,1227,252,30,2,2,2,0,22.34,62.79
2019-7-24 20:1:14,,4,5,7,1233,259,32,2,2,2,0,22.32,62.81
2019-7-24 20:1:20,,4,6,7,1425,270,34,2,2,2,0,22.35,62.83
2019-7-24 20:1:27,,5,7,7,1629,293,40,2,0,0,0,22.34,62.84
2019-7-24 20:1:34,,5,7,7,1644,298,36,2,0,0,0,22.34,62.83
2019-7-24 20:1:41,,4,6,6,1572,260,32,2,0,0,0,22.35,62.79
2019-7-24 20:1:50,,5,7,7,1605,284,28,4,0,0,0,22.31,62.74
