pm2.5,Temp,RH,AP,Flag,Date,Time
25.53,20.3,64,752,0,10:26:47,4-Aug-19
28.11,20.3,64,752,0,10:26:48,4-Aug-19
28.11,20.3,64,752,0,10:26:49,4-Aug-19
25.14,20.3,64,752,0,10:26:50,4-Aug-19
26.02,20.4,64,752,0,10:26:51,4-Aug-19
26.07,20.4,64,752,0,10:26:52,4-Aug-19
24.97,20.4,64,752,0,10:26:53,4-Aug-19
26.88,20.4,64,752,0,10:26:54,4-Aug-19
25.43,20.4,64,752,0,10:26:55,4-Aug-19
26.78,20.4,64,752,0,10:26:56,4-Aug-19
25.52,20.4,64,752,0,10:26:57,4-Aug-19
25.19,20.4,64,752,0,10:26:58,4-Aug-19
25.89,20.4,64,752,0,10:26:59,4-Aug-19
25.73,20.4,64,752,0,10:27:00,4-Aug-19
24.92,20.4,64,752,0,10:27:01,4-Aug-19
26,20.4,64,752,0,10:27:02,4-Aug-19
26,20.4,64,752,0,10:27:03,4-Aug-19
24.94,20.4,64,752,0,10:27:04,4-Aug-19
26.14,20.4,64,752,0,10:27:05,4-Aug-19
25.68,20.4,64,752,0,10:27:06,4-Aug-19
24.91,20.4,64,752,0,10:27:07,4-Aug-19
25.61,20.4,64,752,0,10:27:08,4-Aug-19
23.83,20.4,64,752,0,10:27:09,4-Aug-19
24.26,20.4,64,752,0,10:27:10,4-Aug-19
24.53,20.4,64,752,0,10:27:11,4-Aug-19
24.94,20.4,64,752,0,10:27:12,4-Aug-19
23.4,20.4,64,752,0,10:27:13,4-Aug-19
24.95,20.4,64,752,0,10:27:14,4-Aug-19
24.2,20.4,64,752,0,10:27:15,4-Aug-19
24.42,20.4,64,752,0,10:27:16,4-Aug-19
23.03,20.4,64,752,0,10:27:17,4-Aug-19
24.15,20.4,64,752,0,10:27:18,4-Aug-19
22.55,20.4,64,752,0,10:27:19,4-Aug-19
24.42,20.4,64,752,0,10:27:20,4-Aug-19
29.28,20.4,64,752,0,10:27:21,4-Aug-19
28.46,20.4,64,752,0,10:27:22,4-Aug-19
30.3,20.4,64,752,0,10:27:23,4-Aug-19
27.62,20.4,64,752,0,10:27:24,4-Aug-19
26.27,20.4,64,752,0,10:27:25,4-Aug-19
31.66,20.4,64,752,0,10:27:26,4-Aug-19
31.02,20.4,64,752,0,10:27:27,4-Aug-19
31.56,20.4,64,752,0,10:27:28,4-Aug-19
31.56,20.4,64,752,0,10:27:29,4-Aug-19
31.27,20.4,64,752,0,10:27:30,4-Aug-19
34.15,20.4,64,752,0,10:27:31,4-Aug-19
36.49,20.4,64,752,0,10:27:32,4-Aug-19
37.94,20.4,64,752,0,10:27:33,4-Aug-19
43.11,20.4,64,752,0,10:27:34,4-Aug-19
49.65,20.4,64,752,0,10:27:35,4-Aug-19
55.95,20.4,64,752,0,10:27:36,4-Aug-19
68.46,20.4,64,752,0,10:27:37,4-Aug-19
80.6,20.4,64,752,0,10:27:38,4-Aug-19
100.83,20.4,64,752,0,10:27:39,4-Aug-19
110.19,20.4,64,752,0,10:27:40,4-Aug-19
127.04,20.4,64,752,0,10:27:41,4-Aug-19
135.9,20.4,64,752,0,10:27:42,4-Aug-19
140.58,20.4,64,752,0,10:27:43,4-Aug-19
155.69,20.4,64,752,0,10:27:44,4-Aug-19
168.81,20.4,64,752,0,10:27:45,4-Aug-19
176.72,20.4,64,752,0,10:27:46,4-Aug-19
166.28,20.4,64,752,0,10:27:47,4-Aug-19
160.71,20.4,64,752,0,10:27:48,4-Aug-19
159.18,20.4,64,752,0,10:27:49,4-Aug-19
153.6,20.4,64,752,0,10:27:50,4-Aug-19
155.61,20.4,64,752,0,10:27:51,4-Aug-19
162.47,20.4,64,752,0,10:27:52,4-Aug-19
174.55,20.4,64,752,0,10:27:53,4-Aug-19
168.7,20.4,64,752,0,10:27:54,4-Aug-19
168.7,20.4,64,752,0,10:27:55,4-Aug-19
175.26,20.4,64,752,0,10:27:56,4-Aug-19
169.84,20.4,64,752,0,10:27:57,4-Aug-19
169.94,20.4,64,752,0,10:27:58,4-Aug-19
183.04,20.4,64,752,0,10:27:59,4-Aug-19
194.88,20.4,64,752,0,10:28:00,4-Aug-19
210.83,20.4,64,752,0,10:28:01,4-Aug-19
243.42,20.4,64,752,0,10:28:02,4-Aug-19
238.99,20.4,64,752,0,10:28:03,4-Aug-19
236.63,20.4,64,752,0,10:28:04,4-Aug-19
235.84,20.4,64,752,0,10:28:05,4-Aug-19
236.4,20.4,64,752,0,10:28:06,4-Aug-19
230.41,20.4,64,752,0,10:28:07,4-Aug-19
242.17,20.4,64,752,0,10:28:08,4-Aug-19
255.85,20.4,64,752,0,10:28:09,4-Aug-19
256.65,20.4,64,752,0,10:28:10,4-Aug-19
245.4,20.4,64,752,0,10:28:11,4-Aug-19
228.92,20.4,64,752,0,10:28:12,4-Aug-19
234.22,20.4,64,752,0,10:28:13,4-Aug-19
240.52,20.4,64,752,0,10:28:14,4-Aug-19
242.75,20.4,64,752,0,10:28:15,4-Aug-19
231.82,20.4,64,752,0,10:28:16,4-Aug-19
228.72,20.4,64,752,0,10:28:17,4-Aug-19
224.14,20.4,64,752,0,10:28:18,4-Aug-19
216.67,20.4,64,752,0,10:28:19,4-Aug-19
229.41,20.4,64,752,0,10:28:20,4-Aug-19
229.41,20.4,64,752,0,10:28:21,4-Aug-19
246.9,20.4,64,752,0,10:28:22,4-Aug-19
253.08,20.4,64,752,0,10:28:23,4-Aug-19
266.55,20.4,64,752,0,10:28:24,4-Aug-19
258.48,20.4,64,752,0,10:28:25,4-Aug-19
267.99,20.4,64,752,0,10:28:26,4-Aug-19
279.49,20.4,64,752,0,10:28:27,4-Aug-19
273.01,20.4,64,752,0,10:28:28,4-Aug-19
273.17,20.4,64,752,0,10:28:29,4-Aug-19
279.44,20.4,64,752,0,10:28:30,4-Aug-19
275.45,20.4,64,752,0,10:28:31,4-Aug-19
261.42,20.4,64,752,0,10:28:32,4-Aug-19
271.65,20.4,64,752,0,10:28:33,4-Aug-19
296.48,20.4,64,752,0,10:28:34,4-Aug-19
295.31,20.4,64,752,0,10:28:35,4-Aug-19
281.64,20.4,64,752,0,10:28:36,4-Aug-19
269.1,20.4,64,752,0,10:28:37,4-Aug-19
264.49,20.4,64,752,0,10:28:38,4-Aug-19
261.29,20.4,64,752,0,10:28:39,4-Aug-19
263.63,20.4,64,752,0,10:28:40,4-Aug-19
257.67,20.4,64,752,0,10:28:41,4-Aug-19
244.14,20.4,64,752,0,10:28:42,4-Aug-19
238.86,20.4,64,752,0,10:28:43,4-Aug-19
232.66,20.4,64,752,0,10:28:44,4-Aug-19
227.63,20.4,64,752,0,10:28:45,4-Aug-19
236.14,20.4,64,752,0,10:28:46,4-Aug-19
236.14,20.4,64,752,0,10:28:47,4-Aug-19
250.99,20.4,64,752,0,10:28:48,4-Aug-19
274.76,20.4,64,752,0,10:28:49,4-Aug-19
284.15,20.4,64,752,0,10:28:50,4-Aug-19
288.92,20.4,64,752,0,10:28:51,4-Aug-19
295.21,20.4,64,752,0,10:28:52,4-Aug-19
292.35,20.4,64,752,0,10:28:53,4-Aug-19
268.02,20.4,64,752,0,10:28:54,4-Aug-19
268.58,20.4,64,752,0,10:28:55,4-Aug-19
267.63,20.4,64,752,0,10:28:56,4-Aug-19
270.25,20.4,64,752,0,10:28:57,4-Aug-19
254.76,20.4,64,752,0,10:28:58,4-Aug-19
253.78,20.4,64,752,0,10:28:59,4-Aug-19
253.85,20.4,64,752,0,10:29:00,4-Aug-19
268.63,20.4,64,752,0,10:29:01,4-Aug-19
269.44,20.4,64,752,0,10:29:02,4-Aug-19
277.82,20.4,64,752,0,10:29:03,4-Aug-19
292.96,20.4,64,752,0,10:29:04,4-Aug-19
327.59,20.4,64,752,0,10:29:05,4-Aug-19
315.6,20.4,64,752,0,10:29:06,4-Aug-19
332.63,20.4,64,752,0,10:29:07,4-Aug-19
359.7,20.4,64,752,0,10:29:08,4-Aug-19
368.41,20.5,64,752,0,10:29:09,4-Aug-19
368.41,20.5,64,752,0,10:29:10,4-Aug-19
376.35,20.5,64,752,0,10:29:11,4-Aug-19
377.84,20.5,64,752,0,10:29:12,4-Aug-19
379.92,20.5,64,752,0,10:29:13,4-Aug-19
374.36,20.5,64,752,0,10:29:14,4-Aug-19
373.57,20.5,64,752,0,10:29:15,4-Aug-19
377.7,20.5,64,752,0,10:29:16,4-Aug-19
383.93,20.5,64,752,0,10:29:17,4-Aug-19
372.12,20.5,64,752,0,10:29:18,4-Aug-19
365.22,20.5,64,752,0,10:29:19,4-Aug-19
351.26,20.5,64,752,0,10:29:20,4-Aug-19
336.71,20.5,64,752,0,10:29:21,4-Aug-19
323.46,20.5,64,752,0,10:29:22,4-Aug-19
332.53,20.5,64,752,0,10:29:23,4-Aug-19
350.01,20.5,64,752,0,10:29:24,4-Aug-19
349.07,20.5,64,752,0,10:29:25,4-Aug-19
344.62,20.5,64,752,0,10:29:26,4-Aug-19
374.92,20.5,64,752,0,10:29:27,4-Aug-19
385.24,20.5,64,752,0,10:29:28,4-Aug-19
400.47,20.5,64,752,0,10:29:29,4-Aug-19
386.68,20.5,64,752,0,10:29:30,4-Aug-19
403.71,20.5,64,752,0,10:29:31,4-Aug-19
411.55,20.5,64,752,0,10:29:32,4-Aug-19
411.55,20.5,64,752,0,10:29:33,4-Aug-19
429.24,20.5,64,752,0,10:29:34,4-Aug-19
436.41,20.5,64,752,0,10:29:35,4-Aug-19
432.26,20.5,64,752,0,10:29:36,4-Aug-19
419.16,20.5,64,752,0,10:29:37,4-Aug-19
434.12,20.5,64,752,0,10:29:38,4-Aug-19
417.68,20.5,64,752,0,10:29:39,4-Aug-19
423.9,20.5,64,752,0,10:29:40,4-Aug-19
400.12,20.5,64,752,0,10:29:41,4-Aug-19
402.05,20.5,64,752,0,10:29:42,4-Aug-19
396.49,20.5,64,752,0,10:29:43,4-Aug-19
395.57,20.5,64,752,0,10:29:44,4-Aug-19
420.37,20.5,64,752,0,10:29:45,4-Aug-19
404.39,20.5,64,752,0,10:29:46,4-Aug-19
398.3,20.5,64,752,0,10:29:47,4-Aug-19
410.28,20.5,64,752,0,10:29:48,4-Aug-19
377.85,20.5,64,752,0,10:29:49,4-Aug-19
365.82,20.5,64,752,0,10:29:50,4-Aug-19
357.53,20.5,64,752,0,10:29:51,4-Aug-19
359.12,20.5,64,752,0,10:29:52,4-Aug-19
363.54,20.5,64,752,0,10:29:53,4-Aug-19
372.73,20.5,64,752,0,10:29:54,4-Aug-19
375.71,20.5,64,752,0,10:29:55,4-Aug-19
374.35,20.5,64,752,0,10:29:56,4-Aug-19
371.29,20.5,64,752,0,10:29:57,4-Aug-19
361.4,20.5,64,752,0,10:29:58,4-Aug-19
361.4,20.5,64,752,0,10:29:59,4-Aug-19
351.76,20.5,64,752,0,10:30:00,4-Aug-19
362.9,20.5,64,752,0,10:30:01,4-Aug-19
378.13,20.5,64,752,0,10:30:02,4-Aug-19
381.09,20.5,64,752,0,10:30:03,4-Aug-19
382.33,20.5,64,752,0,10:30:04,4-Aug-19
375.32,20.5,64,752,0,10:30:05,4-Aug-19
385.89,20.5,64,752,0,10:30:06,4-Aug-19
394.57,20.5,64,752,0,10:30:07,4-Aug-19
406.9,20.5,64,752,0,10:30:08,4-Aug-19
411.56,20.5,64,752,0,10:30:09,4-Aug-19
419.76,20.5,64,752,0,10:30:10,4-Aug-19
403.05,20.5,64,752,0,10:30:11,4-Aug-19
386.3,20.5,64,752,0,10:30:12,4-Aug-19
412.79,20.5,64,752,0,10:30:13,4-Aug-19
397.7,20.5,64,752,0,10:30:14,4-Aug-19
395.01,20.5,64,752,0,10:30:15,4-Aug-19
400.54,20.5,64,752,0,10:30:16,4-Aug-19
407.37,20.5,64,752,0,10:30:17,4-Aug-19
409.37,20.5,64,752,0,10:30:18,4-Aug-19
414.17,20.5,64,752,0,10:30:19,4-Aug-19
415.71,20.5,64,752,0,10:30:20,4-Aug-19
403.88,20.5,64,752,0,10:30:21,4-Aug-19
411.46,20.5,64,752,0,10:30:22,4-Aug-19
402.58,20.5,64,752,0,10:30:23,4-Aug-19
390.18,20.5,64,752,0,10:30:24,4-Aug-19
390.18,20.5,64,752,0,10:30:25,4-Aug-19
383.83,20.5,64,752,0,10:30:26,4-Aug-19
383.93,20.5,64,752,0,10:30:27,4-Aug-19
391.97,20.5,64,752,0,10:30:28,4-Aug-19
387.5,20.5,64,752,0,10:30:29,4-Aug-19
394.17,20.5,64,752,0,10:30:30,4-Aug-19
390.76,20.5,64,752,0,10:30:31,4-Aug-19
397.52,20.5,64,752,0,10:30:32,4-Aug-19
386.29,20.5,64,752,0,10:30:33,4-Aug-19
385.55,20.5,64,752,0,10:30:34,4-Aug-19
389.68,20.5,64,752,0,10:30:35,4-Aug-19
396.63,20.5,64,752,0,10:30:36,4-Aug-19
397.05,20.5,64,752,0,10:30:37,4-Aug-19
401.19,20.5,64,752,0,10:30:38,4-Aug-19
411.2,20.5,64,752,0,10:30:39,4-Aug-19
419.05,20.5,64,752,0,10:30:40,4-Aug-19
421.13,20.5,64,752,0,10:30:41,4-Aug-19
422.31,20.5,64,752,0,10:30:42,4-Aug-19
415.16,20.5,64,752,0,10:30:43,4-Aug-19
424.57,20.5,64,752,0,10:30:44,4-Aug-19
441.25,20.5,64,752,0,10:30:45,4-Aug-19
452.95,20.5,64,752,0,10:30:46,4-Aug-19
435.2,20.5,64,752,0,10:30:47,4-Aug-19
422.83,20.5,64,752,0,10:30:48,4-Aug-19
425.21,20.5,64,752,0,10:30:49,4-Aug-19
416.85,20.5,64,752,0,10:30:50,4-Aug-19
416.85,20.5,64,752,0,10:30:51,4-Aug-19
412.13,20.5,64,752,0,10:30:52,4-Aug-19
402.22,20.5,64,752,0,10:30:53,4-Aug-19
400.55,20.5,64,752,0,10:30:54,4-Aug-19
390.35,20.5,64,752,0,10:30:55,4-Aug-19
390.83,20.5,64,752,0,10:30:56,4-Aug-19
391.85,20.5,63,752,0,10:30:57,4-Aug-19
388.01,20.5,63,752,0,10:30:58,4-Aug-19
411.77,20.5,63,752,0,10:30:59,4-Aug-19
412.81,20.5,63,752,0,10:31:00,4-Aug-19
411.19,20.5,63,752,0,10:31:01,4-Aug-19
414.93,20.5,63,752,0,10:31:02,4-Aug-19
411.13,20.5,63,752,0,10:31:03,4-Aug-19
410.4,20.5,63,752,0,10:31:04,4-Aug-19
401.56,20.5,63,752,0,10:31:05,4-Aug-19
379.19,20.5,63,752,0,10:31:06,4-Aug-19
381.28,20.5,63,752,0,10:31:07,4-Aug-19
384.44,20.5,63,752,0,10:31:08,4-Aug-19
385.47,20.5,63,752,0,10:31:09,4-Aug-19
395.24,20.5,63,752,0,10:31:10,4-Aug-19
369.57,20.5,63,752,0,10:31:11,4-Aug-19
348.32,20.5,63,752,0,10:31:12,4-Aug-19
356.62,20.5,63,752,0,10:31:13,4-Aug-19
372.43,20.5,63,752,0,10:31:14,4-Aug-19
383.49,20.5,63,752,0,10:31:15,4-Aug-19
393.14,20.5,63,752,0,10:31:16,4-Aug-19
393.14,20.5,63,752,0,10:31:17,4-Aug-19
397.13,20.5,63,752,0,10:31:18,4-Aug-19
408.38,20.5,63,752,0,10:31:19,4-Aug-19
408.87,20.5,63,752,0,10:31:20,4-Aug-19
402.49,20.6,63,752,0,10:31:21,4-Aug-19
417.4,20.6,63,752,0,10:31:22,4-Aug-19
434.01,20.6,63,752,0,10:31:23,4-Aug-19
426.62,20.6,63,752,0,10:31:24,4-Aug-19
428.23,20.6,63,752,0,10:31:25,4-Aug-19
414.94,20.6,63,752,0,10:31:26,4-Aug-19
413.95,20.6,63,752,0,10:31:27,4-Aug-19
425.03,20.6,63,752,0,10:31:28,4-Aug-19
419.14,20.6,63,752,0,10:31:29,4-Aug-19
432.26,20.6,63,752,0,10:31:30,4-Aug-19
422.86,20.6,63,752,0,10:31:31,4-Aug-19
394.35,20.6,63,752,0,10:31:32,4-Aug-19
386.77,20.6,63,752,0,10:31:33,4-Aug-19
391.69,20.6,63,752,0,10:31:34,4-Aug-19
396.98,20.6,63,752,0,10:31:35,4-Aug-19
407.83,20.6,63,752,0,10:31:36,4-Aug-19
417.75,20.6,63,752,0,10:31:37,4-Aug-19
419.18,20.6,63,752,0,10:31:38,4-Aug-19
425.46,20.6,63,752,0,10:31:39,4-Aug-19
431.11,20.6,63,752,0,10:31:40,4-Aug-19
431.71,20.6,63,752,0,10:31:41,4-Aug-19
422.27,20.6,63,752,0,10:31:42,4-Aug-19
422.27,20.6,63,752,0,10:31:43,4-Aug-19
420.1,20.6,63,752,0,10:31:44,4-Aug-19
427.51,20.6,63,752,0,10:31:45,4-Aug-19
437.61,20.6,63,752,0,10:31:46,4-Aug-19
442.27,20.6,63,752,0,10:31:47,4-Aug-19
444.15,20.6,63,752,0,10:31:48,4-Aug-19
435.99,20.6,63,752,0,10:31:49,4-Aug-19
439.48,20.6,63,752,0,10:31:50,4-Aug-19
452.15,20.6,63,752,0,10:31:51,4-Aug-19
450.66,20.6,63,752,0,10:31:52,4-Aug-19
441.41,20.6,63,752,0,10:31:53,4-Aug-19
433.68,20.6,63,752,0,10:31:54,4-Aug-19
441.75,20.6,63,752,0,10:31:55,4-Aug-19
437.39,20.6,63,752,0,10:31:56,4-Aug-19
433.48,20.6,63,752,0,10:31:57,4-Aug-19
440.37,20.6,63,752,0,10:31:58,4-Aug-19
442.44,20.6,63,752,0,10:31:59,4-Aug-19
442.66,20.6,63,752,0,10:32:00,4-Aug-19
445.47,20.6,63,752,0,10:32:01,4-Aug-19
440.16,20.6,63,752,0,10:32:02,4-Aug-19
451.89,20.6,63,752,0,10:32:03,4-Aug-19
448.28,20.6,63,752,0,10:32:04,4-Aug-19
452.63,20.6,63,752,0,10:32:05,4-Aug-19
437.77,20.6,63,752,0,10:32:06,4-Aug-19
418.37,20.6,63,752,0,10:32:07,4-Aug-19
422.89,20.6,63,752,0,10:32:08,4-Aug-19
422.89,20.6,63,752,0,10:32:09,4-Aug-19
429.4,20.6,63,752,0,10:32:10,4-Aug-19
419.82,20.6,63,752,0,10:32:11,4-Aug-19
417.08,20.6,63,752,0,10:32:12,4-Aug-19
422.54,20.6,63,752,0,10:32:13,4-Aug-19
434.73,20.6,63,752,0,10:32:14,4-Aug-19
437.44,20.6,63,752,0,10:32:15,4-Aug-19
440.83,20.6,63,752,0,10:32:16,4-Aug-19
445.02,20.6,63,752,0,10:32:17,4-Aug-19
433.78,20.6,63,752,0,10:32:18,4-Aug-19
436.65,20.6,63,752,0,10:32:19,4-Aug-19
442.41,20.6,63,752,0,10:32:20,4-Aug-19
446.18,20.6,63,752,0,10:32:21,4-Aug-19
448.45,20.6,63,752,0,10:32:22,4-Aug-19
433.65,20.6,63,752,0,10:32:23,4-Aug-19
419.79,20.6,63,752,0,10:32:24,4-Aug-19
430.72,20.6,63,752,0,10:32:25,4-Aug-19
420.64,20.6,63,752,0,10:32:26,4-Aug-19
418.56,20.6,63,752,0,10:32:27,4-Aug-19
417.13,20.6,63,752,0,10:32:28,4-Aug-19
418.07,20.6,63,752,0,10:32:29,4-Aug-19
425.73,20.6,63,752,0,10:32:30,4-Aug-19
427.97,20.6,63,752,0,10:32:31,4-Aug-19
427.97,20.6,63,752,0,10:32:32,4-Aug-19
435.59,20.6,63,752,0,10:32:33,4-Aug-19
438.03,20.6,63,752,0,10:32:34,4-Aug-19
437.33,20.6,63,752,0,10:32:35,4-Aug-19
429.96,20.6,63,752,0,10:32:36,4-Aug-19
439.77,20.6,63,752,0,10:32:37,4-Aug-19
447.01,20.6,63,752,0,10:32:38,4-Aug-19
444.47,20.6,63,752,0,10:32:39,4-Aug-19
438.93,20.6,63,752,0,10:32:40,4-Aug-19
436.15,20.6,63,752,0,10:32:41,4-Aug-19
434.7,20.6,63,752,0,10:32:42,4-Aug-19
440.61,20.6,63,752,0,10:32:43,4-Aug-19
438.91,20.6,63,752,0,10:32:44,4-Aug-19
443.46,20.6,63,752,0,10:32:45,4-Aug-19
449.67,20.6,63,752,0,10:32:46,4-Aug-19
451.09,20.6,63,752,0,10:32:47,4-Aug-19
459.89,20.6,63,752,0,10:32:48,4-Aug-19
451.1,20.6,63,752,0,10:32:49,4-Aug-19
446.37,20.6,63,752,0,10:32:50,4-Aug-19
456.71,20.7,63,752,0,10:32:51,4-Aug-19
465.36,20.7,63,752,0,10:32:52,4-Aug-19
464.3,20.7,63,752,0,10:32:53,4-Aug-19
451.98,20.7,63,752,0,10:32:54,4-Aug-19
451.98,20.7,63,752,0,10:32:55,4-Aug-19
447.54,20.7,63,752,0,10:32:56,4-Aug-19
441.72,20.7,63,752,0,10:32:57,4-Aug-19
441.72,20.7,63,752,0,10:32:58,4-Aug-19
441.78,20.7,63,752,0,10:32:59,4-Aug-19
434.59,20.7,63,752,0,10:33:00,4-Aug-19
423.67,20.7,63,752,0,10:33:01,4-Aug-19
406.51,20.7,63,752,0,10:33:02,4-Aug-19
407.76,20.7,63,752,0,10:33:03,4-Aug-19
403.61,20.7,63,752,0,10:33:04,4-Aug-19
397.57,20.7,63,752,0,10:33:05,4-Aug-19
396.87,20.7,63,752,0,10:33:06,4-Aug-19
409.79,20.7,63,752,0,10:33:07,4-Aug-19
423.43,20.7,63,752,0,10:33:08,4-Aug-19
425.41,20.7,63,752,0,10:33:09,4-Aug-19
422.41,20.7,63,752,0,10:33:10,4-Aug-19
408.21,20.7,63,752,0,10:33:11,4-Aug-19
411.56,20.7,63,752,0,10:33:12,4-Aug-19
422.07,20.7,63,752,0,10:33:13,4-Aug-19
425.4,20.7,63,752,0,10:33:14,4-Aug-19
452.58,20.7,63,752,0,10:33:15,4-Aug-19
450.9,20.7,63,752,0,10:33:16,4-Aug-19
451.84,20.7,63,752,0,10:33:17,4-Aug-19
454.15,20.7,63,752,0,10:33:18,4-Aug-19
461.61,20.7,63,752,0,10:33:19,4-Aug-19
466.37,20.7,63,752,0,10:33:20,4-Aug-19
467.04,20.7,63,752,0,10:33:21,4-Aug-19
463.06,20.7,63,752,0,10:33:22,4-Aug-19
460.6,20.7,63,752,0,10:33:23,4-Aug-19
460.68,20.7,63,752,0,10:33:24,4-Aug-19
466.3,20.7,63,752,0,10:33:25,4-Aug-19
463.15,20.7,63,752,0,10:33:26,4-Aug-19
457.97,20.7,63,752,0,10:33:27,4-Aug-19
464.15,20.7,63,752,0,10:33:28,4-Aug-19
470.16,20.7,63,752,0,10:33:29,4-Aug-19
485.05,20.7,63,752,0,10:33:30,4-Aug-19
487.4,20.7,63,752,0,10:33:31,4-Aug-19
487.32,20.7,63,752,0,10:33:32,4-Aug-19
477.36,20.7,63,752,0,10:33:33,4-Aug-19
472.27,20.7,63,752,0,10:33:34,4-Aug-19
476.09,20.7,63,752,0,10:33:35,4-Aug-19
475.6,20.7,63,752,0,10:33:36,4-Aug-19
468.71,20.7,63,752,0,10:33:37,4-Aug-19
464.28,20.7,63,752,0,10:33:38,4-Aug-19
458.07,20.7,63,752,0,10:33:39,4-Aug-19
458,20.7,63,752,0,10:33:40,4-Aug-19
468.5,20.7,63,752,0,10:33:41,4-Aug-19
491.51,20.7,63,752,0,10:33:42,4-Aug-19
486.17,20.7,63,752,0,10:33:43,4-Aug-19
475.7,20.7,63,752,0,10:33:44,4-Aug-19
487.7,20.7,63,752,0,10:33:45,4-Aug-19
485.27,20.7,63,752,0,10:33:46,4-Aug-19
485.27,20.7,63,752,0,10:33:47,4-Aug-19
475.86,20.7,63,752,0,10:33:48,4-Aug-19
467.83,20.7,63,752,0,10:33:49,4-Aug-19
473.76,20.7,63,752,0,10:33:50,4-Aug-19
470.04,20.7,63,752,0,10:33:51,4-Aug-19
458.75,20.7,63,752,0,10:33:52,4-Aug-19
456.48,20.7,63,752,0,10:33:53,4-Aug-19
466.37,20.7,63,752,0,10:33:54,4-Aug-19
450.66,20.7,63,752,0,10:33:55,4-Aug-19
458.27,20.7,63,752,0,10:33:56,4-Aug-19
473.58,20.7,63,752,0,10:33:57,4-Aug-19
479.3,20.7,63,752,0,10:33:58,4-Aug-19
465.24,20.7,63,752,0,10:33:59,4-Aug-19
468.45,20.7,63,752,0,10:34:00,4-Aug-19
469.9,20.7,63,752,0,10:34:01,4-Aug-19
468.67,20.7,63,752,0,10:34:02,4-Aug-19
465.22,20.7,63,752,0,10:34:03,4-Aug-19
476.29,20.7,63,752,0,10:34:04,4-Aug-19
495.17,20.7,63,752,0,10:34:05,4-Aug-19
482.69,20.7,63,752,0,10:34:06,4-Aug-19
472.73,20.7,63,752,0,10:34:07,4-Aug-19
457.06,20.7,63,752,0,10:34:08,4-Aug-19
474.34,20.7,63,752,0,10:34:09,4-Aug-19
472.5,20.7,63,752,0,10:34:10,4-Aug-19
464.12,20.7,63,752,0,10:34:11,4-Aug-19
472.73,20.7,63,752,0,10:34:12,4-Aug-19
472.73,20.7,63,752,0,10:34:13,4-Aug-19
471.02,20.7,63,752,0,10:34:14,4-Aug-19
466.9,20.7,63,752,0,10:34:15,4-Aug-19
464.02,20.7,63,752,0,10:34:16,4-Aug-19
462.12,20.7,63,752,0,10:34:17,4-Aug-19
464.02,20.7,63,752,0,10:34:18,4-Aug-19
461.94,20.7,63,752,0,10:34:19,4-Aug-19
469.07,20.7,63,752,0,10:34:20,4-Aug-19
471.28,20.7,63,752,0,10:34:21,4-Aug-19
473.4,20.7,63,752,0,10:34:22,4-Aug-19
467.99,20.7,63,752,0,10:34:23,4-Aug-19
464.18,20.7,63,752,0,10:34:24,4-Aug-19
469.63,20.7,63,752,0,10:34:25,4-Aug-19
465.76,20.7,63,752,0,10:34:26,4-Aug-19
475.22,20.7,63,752,0,10:34:27,4-Aug-19
477.81,20.7,63,752,0,10:34:28,4-Aug-19
480.31,20.7,63,752,0,10:34:29,4-Aug-19
481.08,20.7,63,752,0,10:34:30,4-Aug-19
478.24,20.7,63,752,0,10:34:31,4-Aug-19
493.55,20.7,63,752,0,10:34:32,4-Aug-19
504.34,20.7,63,752,0,10:34:33,4-Aug-19
493.52,20.7,63,752,0,10:34:34,4-Aug-19
489.87,20.7,63,752,0,10:34:35,4-Aug-19
480.42,20.7,63,752,0,10:34:36,4-Aug-19
472.28,20.7,63,752,0,10:34:37,4-Aug-19
479.29,20.7,63,752,0,10:34:38,4-Aug-19
479.27,20.8,63,752,0,10:34:39,4-Aug-19
474.5,20.8,63,752,0,10:34:40,4-Aug-19
480.74,20.8,63,752,0,10:34:41,4-Aug-19
476.8,20.8,63,752,0,10:34:42,4-Aug-19
485.35,20.8,63,752,0,10:34:43,4-Aug-19
476.04,20.8,63,752,0,10:34:44,4-Aug-19
490.64,20.8,63,752,0,10:34:45,4-Aug-19
500.4,20.8,63,752,0,10:34:46,4-Aug-19
524.88,20.8,63,752,0,10:34:47,4-Aug-19
574.23,20.8,63,752,0,10:34:48,4-Aug-19
564.02,20.8,63,752,0,10:34:49,4-Aug-19
531.96,20.8,63,752,0,10:34:50,4-Aug-19
519.52,20.8,63,752,0,10:34:51,4-Aug-19
512.28,20.8,63,752,0,10:34:52,4-Aug-19
508.38,20.8,63,752,0,10:34:53,4-Aug-19
502.75,20.8,63,752,0,10:34:54,4-Aug-19
499.51,20.8,63,752,0,10:34:55,4-Aug-19
485,20.8,63,752,0,10:34:56,4-Aug-19
477.55,20.8,63,752,0,10:34:57,4-Aug-19
502.96,20.8,63,752,0,10:34:58,4-Aug-19
499.41,20.8,63,752,0,10:34:59,4-Aug-19
482.19,20.8,63,752,0,10:35:00,4-Aug-19
470.57,20.8,63,752,0,10:35:01,4-Aug-19
463.88,20.8,63,752,0,10:35:02,4-Aug-19
465.27,20.8,63,752,0,10:35:03,4-Aug-19
487.54,20.8,63,752,0,10:35:04,4-Aug-19
487.54,20.8,63,752,0,10:35:05,4-Aug-19
